country,state,city,district,zip,price,title,,,,
ID,SUT,Pineleng,Kab. Minahasa,,77000,Regular Shipping,,,,
ID,SUT,Pinogaluman,Kab. Bolaang Mongondow,,77000,Regular Shipping,,,,
ID,SUT,Pinogaluman,Kab. Bolaang Mongondow Utara,,77000,Regular Shipping,,,,
ID,SUT,Pinolosian,Kab. Bolaang Mongondow,,77000,Regular Shipping,,,,
ID,SUT,Poigar,Kab. Bolaang Mongondow,,77000,Regular Shipping,,,,
ID,SUT,Posigadan,Kab. Bolaang Mongondow,,77000,Regular Shipping,,,,
ID,SUT,Pusomaen,Kab. Minahasa Tenggara,,77000,Regular Shipping,,,,
ID,SUT,Rainis,Kab. Kepulauan Talaud,,77000,Regular Shipping,,,,
ID,SUT,Ranoyapo,Kab. Minahasa Selatan,,77000,Regular Shipping,,,,
ID,SUT,Ratahan,Kab. Minahasa Tenggara,,61000,Regular Shipping,,,,
ID,SUT,Ratatotok,Kab. Minahasa Tenggara,,77000,Regular Shipping,,,,
ID,SUT,Remboken,Kab. Minahasa,,77000,Regular Shipping,,,,
ID,SUT,Sangkub,Kab. Bolaang Mongondow Utara,,77000,Regular Shipping,,,,
ID,SUT,Sangtombolang,Kab. Bolaang Mongondow,,77000,Regular Shipping,,,,
ID,SUT,Sario,Kota MaN Aceh Do,,47000,Regular Shipping,,,,
ID,SUT,Siau Barat,Kab. Kepulauan Sangihe,,77000,Regular Shipping,,,,
ID,SUT,Siau Barat Selatan,Kab. Kepulauan Sangihe,,77000,Regular Shipping,,,,
ID,SUT,Siau Timur,Kab. Kepulauan Sangihe,,77000,Regular Shipping,,,,
ID,SUT,Siau Timur Selatan,Kab. Kepulauan Sangihe,,77000,Regular Shipping,,,,
ID,SUT,Singkil,Kota MaN Aceh Do,,47000,Regular Shipping,,,,
ID,SUT,Sinon Sayang,Kab. Minahasa Selatan,,77000,Regular Shipping,,,,
ID,SUT,Sonder,Kab. Minahasa,,77000,Regular Shipping,,,,
ID,SUT,Tabukan Selatan,Kab. Kepulauan Sangihe,,77000,Regular Shipping,,,,
ID,SUT,Tabukan Tengah,Kab. Kepulauan Sangihe,,77000,Regular Shipping,,,,
ID,SUT,Tabukan Utara,Kab. Kepulauan Sangihe,,77000,Regular Shipping,,,,
ID,SUT,Tagulandang,Kab. Kepulauan Sangihe,,77000,Regular Shipping,,,,
ID,SUT,Tagulandang Utara,Kab. Kepulauan Sangihe,,77000,Regular Shipping,,,,
ID,SUT,Tahuna,Kab. Kepulauan Sangihe,,61000,Regular Shipping,,,,
ID,SUT,Tamako,Kab. Kepulauan Sangihe,,77000,Regular Shipping,,,,
ID,SUT,Tareran,Kab. Minahasa Selatan,,77000,Regular Shipping,,,,
ID,SUT,Tatoareng,Kab. Kepulauan Sangihe,,77000,Regular Shipping,,,,
ID,SUT,Tenga,Kab. Minahasa Selatan,,77000,Regular Shipping,,,,
ID,SUT,Tikala,Kota MaN Aceh Do,,47000,Regular Shipping,,,,
ID,SUT,Tombariri,Kab. Minahasa,,77000,Regular Shipping,,,,
ID,SUT,Tombasian,Kab. Minahasa Selatan,,77000,Regular Shipping,,,,
ID,SUT,Tombatu,Kab. Minahasa Tenggara,,77000,Regular Shipping,,,,
ID,SUT,Tombulu,Kab. Minahasa,,77000,Regular Shipping,,,,
ID,SUT,Tomohon,Kota Tomohon,,61000,Regular Shipping,,,,
ID,SUT,Tomohon Barat,Kota Tomohon,,77000,Regular Shipping,,,,
ID,SUT,Tomohon Selatan,Kota Tomohon,,77000,Regular Shipping,,,,
ID,SUT,Tomohon Tengah,Kota Tomohon,,77000,Regular Shipping,,,,
ID,SUT,Tomohon Timur,Kota Tomohon,,77000,Regular Shipping,,,,
ID,SUT,Tomohon Utara,Kota Tomohon,,77000,Regular Shipping,,,,
ID,SUT,Tompaso,Kab. Minahasa,,77000,Regular Shipping,,,,
ID,SUT,Tompaso Baru,Kab. Minahasa Selatan,,77000,Regular Shipping,,,,
ID,SUT,Tondano,Kab. Minahasa,,61000,Regular Shipping,,,,
ID,SUT,Tondano Barat,Kab. Minahasa,,77000,Regular Shipping,,,,
ID,SUT,Tondano Selatan,Kab. Minahasa,,77000,Regular Shipping,,,,
ID,SUT,Tondano Timur,Kab. Minahasa,,77000,Regular Shipping,,,,
ID,SUT,Tondano Utara,Kab. Minahasa,,77000,Regular Shipping,,,,
ID,SUT,Touluaan,Kab. Minahasa Tenggara,,77000,Regular Shipping,,,,
ID,SUT,Tuminting,Kota MaN Aceh Do,,47000,Regular Shipping,,,,
ID,SUT,Tumpaan,Kab. Minahasa Selatan,,77000,Regular Shipping,,,,
ID,SUT,Wanea,Kota MaN Aceh Do,,47000,Regular Shipping,,,,
ID,SUT,Wenang,Kota MaN Aceh Do,,47000,Regular Shipping,,,,
ID,SUT,Wori,Kab. Minahasa Utara,,77000,Regular Shipping,,,,
ID,SB,2 X 11 Kayu Tanam,Kab. Padang Pariaman,,45000,Regular Shipping,,,,
ID,SB,Akabiluru,Kab. Lima Puluh Kota,,45000,Regular Shipping,,,,
ID,SB,Ampek Nagari,Kab. Agam,,45000,Regular Shipping,,,,
ID,SB,Arosuka,Kab. Solok,,36000,Regular Shipping,,,,
ID,SB,Aur Birugo Tigo Baleh,Kota Bukit Tinggi,,36000,Regular Shipping,,,,
ID,SB,Banuhampu,Kab. Agam,,45000,Regular Shipping,,,,
ID,SB,Barangin,Kota Sawahlunto,,45000,Regular Shipping,,,,
ID,SB,Basa IV Balai Tapan,Kab. Pesisir Selatan,,45000,Regular Shipping,,,,
ID,SB,Baso,Kab. Agam,,45000,Regular Shipping,,,,
ID,SB,Batang Anai,Kab. Padang Pariaman,,45000,Regular Shipping,,,,
ID,SB,Batang Gasan,Kab. Padang Pariaman,,45000,Regular Shipping,,,,
ID,SB,Batang Kapas,Kab. Pesisir Selatan,,45000,Regular Shipping,,,,
ID,SB,Batipuh,Kab. Tanah Datar,,45000,Regular Shipping,,,,
ID,SB,Batipuh Selatan,Kab. Tanah Datar,,45000,Regular Shipping,,,,
ID,SB,Batu Sangkar,Kab. Tanah Datar,,36000,Regular Shipping,,,,
ID,SB,Bayang,Kab. Pesisir Selatan,,45000,Regular Shipping,,,,
ID,SB,Bayang Utara,Kab. Pesisir Selatan,,45000,Regular Shipping,,,,
ID,SB,Bonjol,Kab. Pasaman,,45000,Regular Shipping,,,,
ID,SB,Bukit Barisan,Kab. Lima Puluh Kota,,45000,Regular Shipping,,,,
ID,SB,Bukit Sundi,Kab. Solok,,45000,Regular Shipping,,,,
ID,SB,Bukit Tinggi,Kota Bukit Tinggi,,36000,Regular Shipping,,,,
ID,SB,Bungus Teluk Kabung,Kota Padang,,28000,Regular Shipping,,,,
ID,SB,Bungus Teluk Kabung,Kota Padang,,35000,Express Shipping,,,,
ID,SB,Candung,Kab. Agam,,45000,Regular Shipping,,,,
ID,SB,Danau Kembar,Kab. Solok,,45000,Regular Shipping,,,,
ID,SB,Guguk,Kab. Lima Puluh Kota,,45000,Regular Shipping,,,,
ID,SB,Guguk Panjang,Kota Bukit Tinggi,,36000,Regular Shipping,,,,
ID,SB,Gunung Mas,Kab. Lima Puluh Kota,,45000,Regular Shipping,,,,
ID,SB,Gunung Talang,Kab. Solok,,45000,Regular Shipping,,,,
ID,SB,Gunung Tuleh,Kab. Pasaman Barat,,45000,Regular Shipping,,,,
ID,SB,Harau,Kab. Lima Puluh Kota,,45000,Regular Shipping,,,,
ID,SB,Hiliran Gumanti,Kab. Solok,,45000,Regular Shipping,,,,
ID,SB,II Koto,Kab. Pasaman,,45000,Regular Shipping,,,,
ID,SB,II.X.XI.VI Lingkung,Kab. Padang Pariaman,,45000,Regular Shipping,,,,
ID,SB,III Nagari,Kab. Pasaman,,45000,Regular Shipping,,,,
ID,SB,IV Angkat Canduang,Kab. Agam,,45000,Regular Shipping,,,,
ID,SB,IV Jurai,Kab. Pesisir Selatan,,45000,Regular Shipping,,,,
ID,SB,IV Koto,Kab. Agam,,45000,Regular Shipping,,,,
ID,SB,IV Koto Aur Malintang,Kab. Padang Pariaman,,45000,Regular Shipping,,,,
ID,SB,IV Nagari,Kab. Sijunjung,,45000,Regular Shipping,,,,
ID,SB,IX Koto Sungai Lasi,Kab. Solok,,45000,Regular Shipping,,,,
ID,SB,Junjung Sirih,Kab. Solok,,45000,Regular Shipping,,,,
ID,SB,Kamang Baru,Kab. Sijunjung,,45000,Regular Shipping,,,,
ID,SB,Kamang Magek,Kab. Agam,,45000,Regular Shipping,,,,
ID,SB,Kapur IX,Kab. Lima Puluh Kota,,45000,Regular Shipping,,,,
ID,SB,Kinali,Kab. Pasaman Barat,,45000,Regular Shipping,,,,
ID,SB,Koto Baru,Kab. Dharmasraya,,45000,Regular Shipping,,,,
ID,SB,Koto Parik Gadang Diateh,Kab. Solok Selatan,,45000,Regular Shipping,,,,
ID,SB,Koto Tangah,Kota Padang,,28000,Regular Shipping,,,,
ID,SB,Koto Tangah,Kota Padang,,35000,Express Shipping,,,,
ID,SB,Koto Tujuh,Kab. Sijunjung,,45000,Regular Shipping,,,,
ID,SB,Koto XI Tarusan,Kab. Pesisir Selatan,,45000,Regular Shipping,,,,
ID,SB,Kubung,Kab. Solok,,45000,Regular Shipping,,,,
ID,SB,Kupitan,Kab. Sijunjung,,45000,Regular Shipping,,,,
ID,SB,Kuranji,Kota Padang,,28000,Regular Shipping,,,,
ID,SB,Kuranji,Kota Padang,,35000,Express Shipping,,,,
ID,SB,Lareh Sago Halaban,Kab. Lima Puluh Kota,,45000,Regular Shipping,,,,
ID,SB,Lembah Gumanti,Kab. Solok,,45000,Regular Shipping,,,,
ID,SB,Lembah Melintang,Kab. Pasaman Barat,,45000,Regular Shipping,,,,
ID,SB,Lembah Segar,Kota Sawahlunto,,45000,Regular Shipping,,,,
ID,SB,Lembang Jaya,Kab. Solok,,45000,Regular Shipping,,,,
ID,SB,Lengayang,Kab. Pesisir Selatan,,45000,Regular Shipping,,,,
ID,SB,Lima Kaum,Kab. Tanah Datar,,45000,Regular Shipping,,,,
ID,SB,Linggo Sari Baganti,Kab. Pesisir Selatan,,45000,Regular Shipping,,,,
ID,SB,Lintau Buo,Kab. Tanah Datar,,45000,Regular Shipping,,,,
ID,SB,Lintau Buo Utara,Kab. Tanah Datar,,45000,Regular Shipping,,,,
ID,SB,Lubuk Alung,Kab. Padang Pariaman,,36000,Regular Shipping,,,,
ID,SB,Lubuk Basung,Kab. Agam,,36000,Regular Shipping,,,,
ID,SB,Lubuk Begalung,Kota Padang,,28000,Regular Shipping,,,,
ID,SB,Lubuk Begalung,Kota Padang,,35000,Express Shipping,,,,
ID,SB,Lubuk Kilangan,Kota Padang,,28000,Regular Shipping,,,,
ID,SB,Lubuk Kilangan,Kota Padang,,35000,Express Shipping,,,,
ID,SB,Lubuk Sikaping,Kab. Pasaman,,36000,Regular Shipping,,,,
ID,SB,Lubuk Sikarah,Kota Solok,,45000,Regular Shipping,,,,
ID,SB,Lubuk Tarok,Kab. Sijunjung,,45000,Regular Shipping,,,,
ID,SB,Luhak,Kab. Lima Puluh Kota,,45000,Regular Shipping,,,,
ID,SB,Luhak Nan Duo,Kab. Pasaman Barat,,45000,Regular Shipping,,,,
ID,SB,Lunang Silaut,Kab. Pesisir Selatan,,45000,Regular Shipping,,,,
ID,SB,Mandiangin Koto Selayan,Kota Bukit Tinggi,,36000,Regular Shipping,,,,
ID,SB,Mapat Tunggul,Kab. Pasaman,,45000,Regular Shipping,,,,
ID,SB,Mapat Tunggul Selatan,Kab. Pasaman,,45000,Regular Shipping,,,,
ID,SB,Matur,Kab. Agam,,45000,Regular Shipping,,,,
ID,SB,Muaro Sijunjung,Kab. Sijunjung,,36000,Regular Shipping,,,,
ID,SB,Mungka,Kab. Lima Puluh Kota,,45000,Regular Shipping,,,,
ID,SB,Nan Sabaris,Kab. Padang Pariaman,,45000,Regular Shipping,,,,
ID,SB,Nanggalo,Kota Padang,,28000,Regular Shipping,,,,
ID,SB,Nanggalo,Kota Padang,,35000,Express Shipping,,,,
ID,SB,Padang,Kota Padang,,28000,Regular Shipping,,,,
ID,SB,Padang,Kota Padang,,35000,Express Shipping,,,,
ID,SB,Padang Aro,Kab. Solok Selatan,,36000,Regular Shipping,,,,
ID,SB,Padang Barat,Kota Padang,,28000,Regular Shipping,,,,
ID,SB,Padang Barat,Kota Padang,,35000,Express Shipping,,,,
ID,SB,Padang Ganting,Kab. Tanah Datar,,45000,Regular Shipping,,,,
ID,SB,Padang Panjang,Kota Padang Panjang,,36000,Regular Shipping,,,,
ID,SB,Padang Panjang Barat,Kota Padang Panjang,,45000,Regular Shipping,,,,
ID,SB,Padang Panjang Timur,Kota Padang Panjang,,45000,Regular Shipping,,,,
ID,SB,Padang Sago,Kab. Padang Pariaman,,45000,Regular Shipping,,,,
ID,SB,Padang Selatan,Kota Padang,,28000,Regular Shipping,,,,
ID,SB,Padang Selatan,Kota Padang,,35000,Express Shipping,,,,
ID,SB,Padang Timur,Kota Padang,,28000,Regular Shipping,,,,
ID,SB,Padang Timur,Kota Padang,,35000,Express Shipping,,,,
ID,SB,Padang Utara,Kota Padang,,28000,Regular Shipping,,,,
ID,SB,Padang Utara,Kota Padang,,35000,Express Shipping,,,,
ID,SB,Pagai Selatan,Kab. Kepulauan Mentawai,,45000,Regular Shipping,,,,
ID,SB,Pagai Utara,Kab. Kepulauan Mentawai,,45000,Regular Shipping,,,,
ID,SB,Painan,Kab. Pesisir Selatan,,36000,Regular Shipping,,,,
ID,SB,Palembayan,Kab. Agam,,45000,Regular Shipping,,,,
ID,SB,Palupuh,Kab. Agam,,45000,Regular Shipping,,,,
ID,SB,Pancung Soal,Kab. Pesisir Selatan,,45000,Regular Shipping,,,,
ID,SB,Pangkalan Koto Baru,Kab. Lima Puluh Kota,,45000,Regular Shipping,,,,
ID,SB,Pantai Cermin,Kab. Solok,,45000,Regular Shipping,,,,
ID,SB,Panti,Kab. Pasaman,,45000,Regular Shipping,,,,
ID,SB,Pariaman,Kab. Padang Pariaman,,36000,Regular Shipping,,,,
ID,SB,Pariaman Selatan,Kota Pariaman,,36000,Regular Shipping,,,,
ID,SB,Pariaman Tengah,Kota Pariaman,,36000,Regular Shipping,,,,
ID,SB,Pariaman Utara,Kota Pariaman,,36000,Regular Shipping,,,,
ID,SB,Pariangan,Kab. Tanah Datar,,45000,Regular Shipping,,,,
ID,SB,Pasaman,Kab. Pasaman Barat,,45000,Regular Shipping,,,,
ID,SB,Patamuan,Kab. Padang Pariaman,,45000,Regular Shipping,,,,
ID,SB,Pauh,Kota Padang,,28000,Regular Shipping,,,,
ID,SB,Pauh,Kota Padang,,35000,Express Shipping,,,,
ID,SB,Payakumbuh,Kota Payakumbuh,,36000,Regular Shipping,,,,
ID,SB,Payakumbuh,Kab. Lima Puluh Kota,,45000,Regular Shipping,,,,
ID,SB,Payakumbuh Barat,Kota Payakumbuh,,45000,Regular Shipping,,,,
ID,SB,Payakumbuh Timur,Kota Payakumbuh,,45000,Regular Shipping,,,,
ID,SB,Payakumbuh Utara,Kota Payakumbuh,,45000,Regular Shipping,,,,
ID,SB,Payung Sekaki,Kab. Solok,,45000,Regular Shipping,,,,
ID,SB,Pulau Punjung,Kab. Dharmasraya,,36000,Regular Shipping,,,,
ID,SB,Rambatan,Kab. Tanah Datar,,45000,Regular Shipping,,,,
ID,SB,Ranah Balingka,Kab. Pasaman Barat,,45000,Regular Shipping,,,,
ID,SB,Ranah Batahan,Kab. Pasaman Barat,,45000,Regular Shipping,,,,
ID,SB,Ranah Pesisir,Kab. Pesisir Selatan,,45000,Regular Shipping,,,,
ID,SB,Ranah Pesisir,Kab. Pasaman Barat,,45000,Regular Shipping,,,,
ID,SB,RAO MAPAT TUNGGUL,Kab. Pasaman,,45000,Regular Shipping,,,,
ID,SB,Salimpaung,Kab. Tanah Datar,,45000,Regular Shipping,,,,
ID,SB,Sangir,Kab. Solok Selatan,,45000,Regular Shipping,,,,
ID,SB,Sangir Batanghari,Kab. Solok Selatan,,45000,Regular Shipping,,,,
ID,SB,Sangir Jujuan,Kab. Solok Selatan,,45000,Regular Shipping,,,,
ID,SB,Sarilamak,Kab. Lima Puluh Kota,,36000,Regular Shipping,,,,
ID,SB,Sawahlunto,Kota Sawahlunto,,36000,Regular Shipping,,,,
ID,SB,Sepuluh Koto,Kab. Tanah Datar,,45000,Regular Shipping,,,,
ID,SB,Siberut Selatan,Kab. Kepulauan Mentawai,,45000,Regular Shipping,,,,
ID,SB,Siberut Utara,Kab. Kepulauan Mentawai,,45000,Regular Shipping,,,,
ID,SB,Silungkang,Kota Sawahlunto,,45000,Regular Shipping,,,,
ID,SB,Simpang Empat,Kab. Pasaman Barat,,36000,Regular Shipping,,,,
ID,SB,Sintuk Toboh Gadang,Kab. Padang Pariaman,,45000,Regular Shipping,,,,
ID,SB,Sipora,Kab. Kepulauan Mentawai,,45000,Regular Shipping,,,,
ID,SB,Sitiung,Kab. Dharmasraya,,45000,Regular Shipping,,,,
ID,SB,Situjuh Lima Nagari,Kab. Lima Puluh Kota,,45000,Regular Shipping,,,,
ID,SB,Solok,Kota Solok,,36000,Regular Shipping,,,,
ID,SB,Suliki Gunung Mas,Kab. Lima Puluh Kota,,45000,Regular Shipping,,,,
ID,SB,Sumpur Kudus,Kab. Sijunjung,,45000,Regular Shipping,,,,
ID,SB,Sungai Aur,Kab. Pasaman Barat,,45000,Regular Shipping,,,,
ID,SB,Sungai Beremas,Kab. Pasaman Barat,,45000,Regular Shipping,,,,
ID,SB,Sungai Geringging,Kab. Padang Pariaman,,45000,Regular Shipping,,,,
ID,SB,Sungai Limau,Kab. Padang Pariaman,,45000,Regular Shipping,,,,
ID,SB,Sungai Pagu,Kab. Solok Selatan,,45000,Regular Shipping,,,,
ID,SB,Sungai Puar,Kab. Agam,,45000,Regular Shipping,,,,
ID,SB,Sungai Rumbai,Kab. Dharmasraya,,45000,Regular Shipping,,,,
ID,SB,Sungai Tarab,Kab. Tanah Datar,,45000,Regular Shipping,,,,
ID,SB,Sungayang,Kab. Tanah Datar,,45000,Regular Shipping,,,,
ID,SB,Sutera,Kab. Pesisir Selatan,,45000,Regular Shipping,,,,
ID,SB,Talamau,Kab. Pasaman Barat,,45000,Regular Shipping,,,,
ID,SB,Talawi,Kota Sawahlunto,,45000,Regular Shipping,,,,
ID,SB,Tanjung Baru,Kab. Tanah Datar,,45000,Regular Shipping,,,,
ID,SB,Tanjung Emas,Kab. Tanah Datar,,45000,Regular Shipping,,,,
ID,SB,Tanjung Gadang,Kab. Sijunjung,,45000,Regular Shipping,,,,
ID,SB,Tanjung Harapan,Kota Solok,,45000,Regular Shipping,,,,
ID,SB,Tanjung Mutiara,Kab. Agam,,45000,Regular Shipping,,,,
ID,SB,Tanjung Raya,Kab. Agam,,45000,Regular Shipping,,,,
ID,SB,Tigo Lurah,Kab. Solok,,45000,Regular Shipping,,,,
ID,SB,Tilatang Kamang,Kab. Agam,,45000,Regular Shipping,,,,
ID,SB,Tuapejat,Kab. Kepulauan Mentawai,,45000,Regular Shipping,,,,
ID,SB,Ulakan Tapakis,Kab. Padang Pariaman,,45000,Regular Shipping,,,,
ID,SB,V Koto Kp Dalam,Kab. Padang Pariaman,,45000,Regular Shipping,,,,
ID,SB,V Koto Timur,Kab. Padang Pariaman,,45000,Regular Shipping,,,,
ID,SB,VI Lingkung,Kab. Padang Pariaman,,45000,Regular Shipping,,,,
ID,SB,VII Koto Sungai Sarik,Kab. Padang Pariaman,,45000,Regular Shipping,,,,
ID,SB,X Koto Diatas,Kab. Solok,,45000,Regular Shipping,,,,
ID,SB,X Koto Singkarak,Kab. Solok,,45000,Regular Shipping,,,,
ID,SB,Abab (Penukal Abab),Kab. Muara Enim,,42000,Regular Shipping,,,,
ID,SB,Air Sugihan,Kab. Ogan Komering Ilir,,42000,Regular Shipping,,,,
ID,SL,Alang-Alang Lebar,Kota Palembang,,22000,Regular Shipping,,,,
ID,SL,Alang-Alang Lebar,Kota Palembang,,34000,Express Shipping,,,,
ID,SL,Babat Toman,Kab. Musi Banyuasin,,42000,Regular Shipping,,,,
ID,SL,Banding Agung,Kab. Ogan Komering Ulu Selatan,,42000,Regular Shipping,,,,
ID,SL,Banyuasin I,Kab. Banyuasin,,42000,Regular Shipping,,,,
ID,SL,Banyuasin II,Kab. Banyuasin,,42000,Regular Shipping,,,,
ID,SL,Banyuasin III,Kab. Banyuasin,,42000,Regular Shipping,,,,
ID,SL,Batang Harileko,Kab. Musi Banyuasin,,42000,Regular Shipping,,,,
ID,SL,Baturaja,Kab. Ogan Komering Ulu,,33000,Regular Shipping,,,,
ID,SL,Baturaja Barat,Kab. Ogan Komering Ulu,,33000,Regular Shipping,,,,
ID,SL,Baturaja Timur,Kab. Ogan Komering Ulu,,33000,Regular Shipping,,,,
ID,SL,Bayung Lencir,Kab. Musi Banyuasin,,42000,Regular Shipping,,,,
ID,SL,Belitang ,Kab. Ogan Komering Ulu Timur,,42000,Regular Shipping,,,,
ID,SL,Belitang II,Kab. Ogan Komering Ulu Timur,,42000,Regular Shipping,,,,
ID,SL,Belitang III,Kab. Ogan Komering Ulu Timur,,42000,Regular Shipping,,,,
ID,SL,Benakat,Kab. Muara Enim,,42000,Regular Shipping,,,,
ID,SL,Betung,Kab. Banyuasin,,42000,Regular Shipping,,,,
ID,SL,BKL Ulu Terawas,Kab. Musi Rawas,,42000,Regular Shipping,,,,
ID,SL,BTS Ulu,Kab. Musi Rawas,,42000,Regular Shipping,,,,
ID,SL,Buay Madang,Kab. Ogan Komering Ulu Timur,,42000,Regular Shipping,,,,
ID,SL,Buay Pemaca,Kab. Ogan Komering Ulu Selatan,,42000,Regular Shipping,,,,
ID,SL,Buay Pemuka Peliung,Kab. Ogan Komering Ulu Timur,,42000,Regular Shipping,,,,
ID,SL,Buay Runjung,Kab. Ogan Komering Ulu Selatan,,42000,Regular Shipping,,,,
ID,SL,Buay Sandang Aji,Kab. Ogan Komering Ulu Selatan,,42000,Regular Shipping,,,,
ID,SL,Bukit Kecil,Kota Palembang,,22000,Regular Shipping,,,,
ID,SL,Bukit Kecil,Kota Palembang,,34000,Express Shipping,,,,
ID,SL,Cambai,Kota Prabumulih,,33000,Regular Shipping,,,,
ID,SL,Cempaka,Kab. Ogan Komering Ulu Timur,,42000,Regular Shipping,,,,
ID,SL,Cengal,Kab. Ogan Komering Ilir,,42000,Regular Shipping,,,,
ID,SL,Dempo Selatan,Kota Pagar Alam,,42000,Regular Shipping,,,,
ID,SL,Dempo Tengah,Kota Pagar Alam,,42000,Regular Shipping,,,,
ID,SL,Dempo Utara,Kota Pagar Alam,,42000,Regular Shipping,,,,
ID,SL,Gandus,Kota Palembang,,22000,Regular Shipping,,,,
ID,SL,Gandus,Kota Palembang,,34000,Express Shipping,,,,
ID,SL,Gelumbang,Kab. Muara Enim,,42000,Regular Shipping,,,,
ID,SL,Gunung Megang,Kab. Muara Enim,,42000,Regular Shipping,,,,
ID,SL,Ilir Barat I,Kota Palembang,,22000,Regular Shipping,,,,
ID,SL,Ilir Barat I,Kota Palembang,,34000,Express Shipping,,,,
ID,SL,Ilir Barat II,Kota Palembang,,22000,Regular Shipping,,,,
ID,SL,Ilir Barat II,Kota Palembang,,34000,Express Shipping,,,,
ID,SL,Ilir Timur I,Kota Palembang,,22000,Regular Shipping,,,,
ID,SL,Ilir Timur I,Kota Palembang,,34000,Express Shipping,,,,
ID,SL,Ilir Timur II,Kota Palembang,,22000,Regular Shipping,,,,
ID,SL,Ilir Timur II,Kota Palembang,,34000,Express Shipping,,,,
ID,SL,Indralaya,Kab. Ogan Ilir,,33000,Regular Shipping,,,,
ID,SL,Jarai,Kab. Lahat,,42000,Regular Shipping,,,,
ID,SL,Jayaloka,Kab. Musi Rawas,,42000,Regular Shipping,,,,
ID,SL,Jejawi,Kab. Ogan Komering Ilir,,42000,Regular Shipping,,,,
ID,SL,Kalidoni,Kota Palembang,,22000,Regular Shipping,,,,
ID,SL,Kalidoni,Kota Palembang,,34000,Express Shipping,,,,
ID,SL,Karang Dapo,Kab. Musi Rawas,,42000,Regular Shipping,,,,
ID,SL,Karang Jaya,Kab. Musi Rawas,,42000,Regular Shipping,,,,
ID,SL,Kelekar,Kab. Muara Enim,,42000,Regular Shipping,,,,
ID,SL,Keluang,Kab. Musi Banyuasin,,42000,Regular Shipping,,,,
ID,SL,Kemuning,Kota Palembang,,22000,Regular Shipping,,,,
ID,SL,Kemuning,Kota Palembang,,34000,Express Shipping,,,,
ID,SL,Kertapati,Kota Palembang,,22000,Regular Shipping,,,,
ID,SL,Kertapati,Kota Palembang,,34000,Express Shipping,,,,
ID,SL,Kikim Barat,Kab. Lahat,,42000,Regular Shipping,,,,
ID,SL,Kikim Selatan,Kab. Lahat,,42000,Regular Shipping,,,,
ID,SL,Kikim Tengah,Kab. Lahat,,42000,Regular Shipping,,,,
ID,SL,Kikim Timur,Kab. Lahat,,42000,Regular Shipping,,,,
ID,SL,Kisam Tinggi,Kab. Ogan Komering Ulu Selatan,,42000,Regular Shipping,,,,
ID,SL,Kota Agung,Kab. Lahat,,42000,Regular Shipping,,,,
ID,SL,Kota Kayu Agung,Kab. Ogan Komering Ilir,,33000,Regular Shipping,,,,
ID,SL,Lahat,Kab. Lahat,,33000,Regular Shipping,,,,
ID,SL,Lais,Kab. Musi Banyuasin,,42000,Regular Shipping,,,,
ID,SL,Lawang Kidul,Kab. Muara Enim,,33000,Regular Shipping,,,,
ID,SL,Lembak,Kab. Muara Enim,,42000,Regular Shipping,,,,
ID,SL,Lempuing,Kab. Ogan Komering Ilir,,42000,Regular Shipping,,,,
ID,SL,Lengkiti,Kab. Ogan Komering Ulu,,42000,Regular Shipping,,,,
ID,SL,Lintang Kanan,Kab. Empat Lawang,,42000,Regular Shipping,,,,
ID,SL,Lubai,Kab. Muara Enim,,42000,Regular Shipping,,,,
ID,SL,Lubuk Batang,Kab. Ogan Komering Ulu,,42000,Regular Shipping,,,,
ID,SL,Lubuk Linggau,Kota Lubuk Linggau,,33000,Regular Shipping,,,,
ID,SL,Lubuklinggau Barat I ,Kota Lubuk Linggau,,33000,Regular Shipping,,,,
ID,SL,Lubuklinggau Barat II ,Kota Lubuk Linggau,,33000,Regular Shipping,,,,
ID,SL,Lubuklinggau Selatan I ,Kota Lubuk Linggau,,33000,Regular Shipping,,,,
ID,SL,Lubuklinggau Selatan II,Kota Lubuk Linggau,,33000,Regular Shipping,,,,
ID,SL,Lubuklinggau Timur I ,Kota Lubuk Linggau,,33000,Regular Shipping,,,,
ID,SL,Lubuklinggau Timur II ,Kota Lubuk Linggau,,33000,Regular Shipping,,,,
ID,SL,Lubuklinggau Utara I ,Kota Lubuk Linggau,,33000,Regular Shipping,,,,
ID,SL,Lubuklinggau Utara II,Kota Lubuk Linggau,,33000,Regular Shipping,,,,
ID,SL,Madang Suku I,Kab. Ogan Komering Ulu Timur,,42000,Regular Shipping,,,,
ID,SL,Madang Suku II,Kab. Ogan Komering Ulu Timur,,42000,Regular Shipping,,,,
ID,SL,MADANG SUKU III,Kab. Ogan Komering Ulu Timur,,42000,Regular Shipping,,,,
ID,SL,Makarti Jaya,Kab. Banyuasin,,42000,Regular Shipping,,,,
ID,SL,Martapura,Kab. Ogan Komering Ulu Timur,,33000,Regular Shipping,,,,
ID,SL,Megang Sakti,Kab. Musi Rawas,,42000,Regular Shipping,,,,
ID,SL,Mekakau Ilir,Kab. Ogan Komering Ulu Selatan,,42000,Regular Shipping,,,,
ID,SL,Merapi,Kab. Lahat,,42000,Regular Shipping,,,,
ID,SL,Mesuji ,Kab. Ogan Komering Ilir,,42000,Regular Shipping,,,,
ID,SL,Muara Belikan,Kab. Muara Enim,,42000,Regular Shipping,,,,
